miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-mir-3181	0	0.000000	N
hsa-mir-3182	0	0.000000	N
hsa-mir-3183	0	0.000000	N
hsa-mir-3184	0	0.000000	N
hsa-mir-3185	0	0.000000	N
hsa-mir-3186	0	0.000000	N
hsa-mir-3187	0	0.000000	N
hsa-mir-3188	0	0.000000	N
hsa-mir-3189	0	0.000000	N
hsa-mir-3190	1	0.266444	N
hsa-mir-3191	0	0.000000	N
hsa-mir-3192	0	0.000000	N
hsa-mir-3193	0	0.000000	N
hsa-mir-3194	0	0.000000	N
hsa-mir-3195	0	0.000000	N
hsa-mir-3196	0	0.000000	N
hsa-mir-3197	0	0.000000	N
hsa-mir-3198-1	0	0.000000	N
hsa-mir-3198-2	0	0.000000	N
hsa-mir-3199-1	2	0.532887	N
hsa-mir-3199-2	1	0.266444	N
hsa-mir-32	139	37.035655	N
hsa-mir-3200	3	0.799331	N
hsa-mir-3201	0	0.000000	N
hsa-mir-3202-1	0	0.000000	N
hsa-mir-3202-2	0	0.000000	N
hsa-mir-320a	2599	692.486824	Y
hsa-mir-320b-1	24	6.394646	Y
hsa-mir-320b-2	24	6.394646	Y
hsa-mir-320c-1	0	0.000000	N
hsa-mir-320c-2	0	0.000000	N
hsa-mir-320d-1	0	0.000000	N
hsa-mir-320d-2	2	0.532887	N
hsa-mir-320e	0	0.000000	N
hsa-mir-323a	7	1.865105	N
hsa-mir-323b	37	9.858412	N
hsa-mir-324	112	29.841679	N
hsa-mir-325	0	0.000000	N
hsa-mir-326	15	3.996653	N
hsa-mir-328	35	9.325525	N
hsa-mir-329-1	2	0.532887	N
hsa-mir-329-2	3	0.799331	N
hsa-mir-330	105	27.976574	N
hsa-mir-331	88	23.447034	N
hsa-mir-335	164	43.696745	N
hsa-mir-337	95	25.312139	N
hsa-mir-338	1034	275.502646	N
hsa-mir-339	96	25.578582	N
hsa-mir-33a	81	21.581929	N
hsa-mir-33b	18	4.795984	N
hsa-mir-340	35	9.325525	N
hsa-mir-342	619	164.928566	N
hsa-mir-345	59	15.720170	N
hsa-mir-346	0	0.000000	N
hsa-mir-34a	584	155.603042	N
hsa-mir-34b	3	0.799331	N
hsa-mir-34c	10	2.664436	N
hsa-mir-3529	0	0.000000	N
hsa-mir-3591	0	0.000000	N
hsa-mir-3605	8	2.131549	N
hsa-mir-3606	0	0.000000	N
hsa-mir-3607	300	79.933069	N
hsa-mir-3609	0	0.000000	N
hsa-mir-361	597	159.066808	N
hsa-mir-3610	4	1.065774	N
