miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-mir-323a	8	3.021209	N
hsa-mir-323b	22	8.308323	N
hsa-mir-324	34	12.840136	N
hsa-mir-325	0	0.000000	N
hsa-mir-326	3	1.132953	N
hsa-mir-328	34	12.840136	N
hsa-mir-329-1	0	0.000000	N
hsa-mir-329-2	2	0.755302	N
hsa-mir-330	25	9.441277	N
hsa-mir-331	55	20.770808	N
hsa-mir-335	1345	507.940680	N
hsa-mir-337	90	33.988596	N
hsa-mir-338	1550	585.359148	N
hsa-mir-339	79	29.834434	N
hsa-mir-33a	129	48.716987	N
hsa-mir-33b	14	5.287115	N
hsa-mir-340	28	10.574230	N
hsa-mir-342	75	28.323830	N
hsa-mir-345	45	16.994298	N
hsa-mir-346	0	0.000000	N
hsa-mir-34a	303	114.428272	N
hsa-mir-34b	1	0.377651	N
hsa-mir-34c	8	3.021209	N
hsa-mir-3529	0	0.000000	N
hsa-mir-3591	0	0.000000	N
hsa-mir-3605	10	3.776511	N
hsa-mir-3606	0	0.000000	N
hsa-mir-3607	390	147.283915	N
hsa-mir-3609	1	0.377651	N
hsa-mir-361	489	184.671370	N
hsa-mir-3610	1	0.377651	N
hsa-mir-3611	0	0.000000	N
hsa-mir-3612	0	0.000000	N
hsa-mir-3613	42	15.861345	N
hsa-mir-3614	0	0.000000	N
hsa-mir-3615	0	0.000000	N
hsa-mir-3616	0	0.000000	N
hsa-mir-3617	1	0.377651	N
hsa-mir-3618	0	0.000000	N
hsa-mir-3619	0	0.000000	N
hsa-mir-362	43	16.238996	N
hsa-mir-3620	0	0.000000	N
hsa-mir-3621	0	0.000000	N
hsa-mir-3622a	0	0.000000	N
hsa-mir-3622b	0	0.000000	N
hsa-mir-363	4	1.510604	N
hsa-mir-3646	0	0.000000	N
hsa-mir-3648-1	0	0.000000	N
hsa-mir-3648-2	0	0.000000	N
hsa-mir-3649	1	0.377651	N
hsa-mir-3650	0	0.000000	N
hsa-mir-3651	9	3.398860	N
hsa-mir-3652	4	1.510604	N
hsa-mir-3653	15	5.664766	N
hsa-mir-3654	1	0.377651	N
hsa-mir-3655	0	0.000000	N
hsa-mir-3656	0	0.000000	N
hsa-mir-3657	0	0.000000	N
hsa-mir-3658	0	0.000000	N
hsa-mir-3659	0	0.000000	N
hsa-mir-365a	318	120.093038	Y
hsa-mir-365b	320	120.848340	Y
hsa-mir-3660	1	0.377651	N
hsa-mir-3661	0	0.000000	N
hsa-mir-3662	1	0.377651	N
hsa-mir-3663	0	0.000000	N
hsa-mir-3664	2	0.755302	N
hsa-mir-3665	0	0.000000	N
hsa-mir-3666	0	0.000000	N
hsa-mir-3667	0	0.000000	N
hsa-mir-3668	0	0.000000	N
hsa-mir-367	0	0.000000	N
hsa-mir-3670-1	0	0.000000	N
hsa-mir-3670-2	0	0.000000	N
hsa-mir-3670-3	0	0.000000	N
hsa-mir-3670-4	0	0.000000	N
hsa-mir-3671	0	0.000000	N
hsa-mir-3672	0	0.000000	N
hsa-mir-3674	0	0.000000	N
hsa-mir-3675	0	0.000000	N
hsa-mir-3677	8	3.021209	N
hsa-mir-3678	0	0.000000	N
hsa-mir-3679	1	0.377651	N
hsa-mir-3680-1	4	1.510604	N
