miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-mir-203b	815	195.983045	N
hsa-mir-204	0	0.000000	N
hsa-mir-205	1	0.240470	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	3	0.721410	N
hsa-mir-208a	0	0.000000	N
hsa-mir-208b	0	0.000000	N
hsa-mir-20a	1580	379.942590	N
hsa-mir-20b	4	0.961880	N
hsa-mir-21	710007	170735.378883	N
hsa-mir-210	8227	1978.346639	N
hsa-mir-211	0	0.000000	N
hsa-mir-2110	17	4.087990	N
hsa-mir-2113	0	0.000000	N
hsa-mir-2114	0	0.000000	N
hsa-mir-2115	2	0.480940	N
hsa-mir-2116	6	1.442820	N
hsa-mir-2117	0	0.000000	N
hsa-mir-212	53	12.744910	N
hsa-mir-214	78	18.756660	N
hsa-mir-215	24709	5941.773077	Y
hsa-mir-216a	9	2.164230	N
hsa-mir-216b	0	0.000000	N
hsa-mir-217	63	15.149610	N
hsa-mir-218-1	27	6.492690	N
hsa-mir-218-2	23	5.530810	N
hsa-mir-219a-1	15	3.607050	N
hsa-mir-219a-2	0	0.000000	N
hsa-mir-219b	0	0.000000	N
hsa-mir-22	207012	49780.174355	N
hsa-mir-221	3291	791.386750	N
hsa-mir-222	1385	333.050941	N
hsa-mir-223	3288	790.665340	N
hsa-mir-224	105	25.249349	N
hsa-mir-2276	6	1.442820	N
hsa-mir-2277	13	3.126110	N
hsa-mir-2278	0	0.000000	N
hsa-mir-2355	76	18.275720	N
hsa-mir-2392	0	0.000000	N
hsa-mir-23a	15904	3824.434781	Y
hsa-mir-23b	2900	697.362982	Y
hsa-mir-23c	1	0.240470	N
hsa-mir-24-1	3918	942.161436	N
hsa-mir-24-2	3882	933.504516	N
hsa-mir-2467	0	0.000000	N
hsa-mir-25	35818	8613.154238	N
hsa-mir-2681	0	0.000000	N
hsa-mir-2682	0	0.000000	N
hsa-mir-26a-1	3858	927.733236	N
hsa-mir-26a-2	3907	939.516266	N
hsa-mir-26b	3956	951.299295	N
hsa-mir-27a	11487	2762.278819	Y
hsa-mir-27b	5196	1249.482088	Y
hsa-mir-28	21090	5071.512169	N
hsa-mir-2861	0	0.000000	N
hsa-mir-2909	0	0.000000	N
hsa-mir-296	2	0.480940	N
hsa-mir-297	0	0.000000	N
hsa-mir-298	0	0.000000	N
hsa-mir-299	3	0.721410	N
hsa-mir-29a	65768	15815.230552	N
hsa-mir-29b-1	4832	1161.951010	Y
hsa-mir-29b-2	4773	1147.763280	Y
hsa-mir-29c	10573	2542.489244	Y
hsa-mir-300	0	0.000000	N
hsa-mir-301a	47	11.302090	N
hsa-mir-301b	7	1.683290	N
hsa-mir-302a	0	0.000000	N
hsa-mir-302b	0	0.000000	N
hsa-mir-302c	0	0.000000	N
hsa-mir-302d	0	0.000000	N
hsa-mir-302e	0	0.000000	N
hsa-mir-302f	0	0.000000	N
hsa-mir-3064	0	0.000000	N
hsa-mir-3065	58	13.947260	N
hsa-mir-3074	16	3.847520	N
